time,vel_r,cmd_r
141.293,0.017958439886569977,0.0
141.313,0.020820364356040955,0.0
141.333,0.019089682027697563,0.0
141.353,0.016761787235736847,0.0
141.373,0.016597885638475418,0.0
141.393,0.023214830085635185,0.0
141.413,0.019044432789087296,0.0
141.433,0.016435645520687103,0.0
141.453,0.020046692341566086,0.0
141.473,0.016723763197660446,0.0
141.493,0.01574850268661976,0.0
141.513,0.022411851212382317,0.0
141.533,0.02022167108952999,0.0
141.553,0.020972687751054764,0.0
141.573,0.024716870859265327,0.0
141.593,0.01627683825790882,0.0
141.613,0.020794708281755447,0.0
141.633,0.016642950475215912,0.0
141.653,0.016274873167276382,0.0
141.673,0.019992830231785774,0.0
141.693,0.018850384280085564,0.0
141.713,0.024879613891243935,0.0
141.733,0.02202574349939823,0.0
141.753,0.021971695125102997,0.0
141.773,0.012952924706041813,0.0
141.793,0.012963986955583096,0.0
141.813,0.017385341227054596,0.0
141.833,0.017190437763929367,0.0
141.853,0.01546983979642391,0.0
141.873,0.020099131390452385,0.0
141.893,0.016220206394791603,0.0
141.913,0.022245854139328003,0.0
141.933,0.020610345527529716,0.0
141.953,0.020377423614263535,0.0
141.973,0.01733245886862278,0.0
141.993,0.02021697722375393,0.0
142.013,0.020878467708826065,0.0
142.033,0.020788561552762985,0.0
142.053,0.016181230545043945,0.0
142.073,0.014117901213467121,0.0
142.093,0.025006217882037163,0.0
142.113,0.01706208474934101,0.0
142.133,0.022021884098649025,0.0
142.153,0.01490426529198885,0.0
142.173,0.01810389757156372,0.0
142.193,0.015446982346475124,0.0
142.213,0.02222718484699726,0.0
142.233,0.016847463324666023,0.0
142.253,0.018568696454167366,0.0
142.273,0.016242410987615585,0.0
142.293,0.0167046207934618,0.0
142.313,0.018972603604197502,0.0
142.333,0.017582116648554802,0.0
142.353,0.020444495603442192,0.0
142.373,0.014912772923707962,0.0
142.393,0.017250847071409225,0.0
142.413,0.013072630390524866,0.0
142.433,0.021923501044511795,0.0
142.453,0.015737080946564674,0.0
142.473,0.015990134328603745,0.0
142.493,0.015341402031481266,0.0
142.513,0.02222243696451187,0.0
142.533,0.018470626324415207,0.0
142.553,0.019092515110969543,0.0
142.573,0.012954569421708582,0.0
142.593,0.02138638310134411,0.0
142.613,0.01712430827319622,0.0
142.633,0.021207377314567566,0.0
142.653,0.016784263774752617,0.0
142.673,0.020500367507338524,0.0
142.693,0.02119632437825203,0.0
142.713,0.022854972630739212,0.0
142.733,0.009369278326630592,0.0
142.753,0.01460736058652401,0.0
142.773,0.014819699339568615,0.0
142.793,0.020200572907924652,0.0
142.813,0.017908519133925438,0.0
142.833,0.023483479395508766,0.0
142.853,0.024312863126397133,0.0
142.873,0.01296017970889807,0.0
142.893,0.020560406148433685,0.0
142.913,0.018473049625754356,0.0
142.933,0.014695901423692703,0.0
142.953,0.01906069554388523,0.0
142.973,0.019206013530492783,0.0
142.993,0.019602075219154358,0.0
143.013,0.013650200329720972,0.0
143.033,0.01795511692762375,0.0
143.053,0.010014041326940058,0.0
143.073,0.016640108078718185,0.0
143.093,0.018217911943793297,0.0
143.113,0.014459182508289814,0.0
143.133,0.015528715215623379,0.0
143.153,0.019885927438735962,0.0
143.173,0.019246242940425873,0.0
143.193,0.01786854676902294,0.0
143.213,0.01487463153898716,0.0
143.233,0.016162503510713577,0.0
143.253,0.019197342917323112,0.0
143.273,0.021214429289102554,0.0
143.293,0.019172759726643562,0.0
143.313,0.01753350906074047,0.0
143.333,0.020432408899068832,0.0
143.353,0.02172946184873581,0.0
143.373,0.015362794511020184,0.0
143.393,0.012330845929682255,0.0
143.413,0.022819075733423233,0.0
143.433,0.021350398659706116,0.0
143.453,0.01619987189769745,0.0
143.473,0.01661127246916294,0.0
143.493,0.016135985031723976,0.0
143.513,0.01807277277112007,0.0
143.533,0.016549784690141678,0.0
143.553,0.01867721788585186,0.0
143.573,0.02055361308157444,0.0
143.593,0.020399758592247963,0.0
143.613,0.013753890991210938,0.0
143.633,0.01657761074602604,0.0
143.653,0.015601732768118382,0.0
143.673,0.016516216099262238,0.0
143.693,0.01792820356786251,0.0
143.713,0.013340353034436703,0.0
143.733,0.015240464359521866,0.0
143.753,0.013680899515748024,0.0
143.773,0.014976904727518559,0.0
143.793,0.016685757786035538,0.0
143.813,0.013498238287866116,0.0
143.833,0.010041157715022564,0.0
143.853,0.009247862733900547,0.0
143.873,0.015842150896787643,0.0
143.893,0.019729727879166603,0.0
143.913,0.02045084722340107,0.0
143.933,0.01964452490210533,0.0
143.953,0.014069733209908009,0.0
143.973,0.013284552842378616,0.0
143.993,0.018195930868387222,0.0
144.013,0.01792200282216072,0.0
144.033,0.013789471238851547,0.0
144.053,0.017440566793084145,0.0
144.073,0.016423514112830162,0.0
144.093,0.015327607281506062,0.0
144.113,0.014820467680692673,0.0
144.133,0.01749614253640175,0.0
144.153,0.01116282306611538,0.0
144.173,0.015171018429100515,0.0
144.193,0.015046005137264729,0.0
144.213,0.01502485666424036,0.0
144.233,0.013663860969245432,0.0
144.253,0.01922418549656868,0.0
144.273,0.011101598851382732,0.0
144.293,0.016546383500099182,0.0
144.313,0.013149866834282875,0.0
144.333,0.017402902245521545,0.0
144.353,0.015241748653352259,0.0
144.373,0.015873733907938004,0.0
144.393,0.017138779163360596,0.0
144.413,0.01487206481397152,0.0
144.433,0.011497623287141323,0.0
144.453,0.014694522134959698,0.0
144.473,0.01294429786503315,0.0
144.493,0.01058585848659277,0.0
144.513,0.018609091639518738,0.0
144.533,0.01500431727617979,0.0
144.553,0.016128815710544586,0.0
144.573,0.015716813504695892,0.0
144.593,0.014128327369689941,0.0
144.613,0.019813094288110733,0.0
144.633,0.01556460838764906,0.0
144.653,0.018247807398438454,0.0
144.673,0.01573306880891323,0.0
144.693,0.01460193283855915,0.0
144.713,0.01445934921503067,0.0
144.733,0.015556578524410725,0.0
144.753,0.01383202150464058,0.0
144.773,0.015396244823932648,0.0
144.793,0.012628558091819288,0.0
144.813,0.013403067365288736,0.0
144.833,0.013680743984878065,0.0
144.853,0.018158961087465286,0.0
144.873,0.015764378011226654,0.0
144.893,0.016067882999777794,0.0
144.913,0.013575118966400623,0.0
144.933,0.014829014427959919,0.0
144.953,0.017059577628970146,0.0
144.973,0.012606591917574406,0.0
144.993,0.01757878251373768,0.0
