time,vel_z,cmd_z
113.853,-0.009787987966996993,0.0
113.873,-0.01016995416853594,0.0
113.893,-0.010482641668852861,0.0
113.913,-0.01070713877729836,0.0
113.933,-0.01018622278893665,0.0
113.953,-0.01089104610014975,0.0
113.973,-0.01060766160645789,0.0
113.993,-0.010158947162799175,0.0
114.013,-0.008918485359905692,0.0
114.033,-0.008892533149136201,0.0
114.053,-0.00895326892601716,0.0
114.073,-0.009524599929798386,0.0
114.093,-0.009279797677492044,0.0
114.113,-0.00910390172842575,0.0
114.133,-0.008888160519313409,0.0
114.153,-0.007933321083369395,0.0
114.173,-0.007119724548711473,0.0
114.193,-0.0070789761099128625,0.0
114.213,-0.007191249193464485,0.0
114.233,-0.00682456628749594,0.0
114.253,-0.0065149391809619225,0.0
114.273,-0.006735785036218914,0.0
114.293,-0.006968560951539485,0.0
114.313,-0.0070025679881126224,0.0
114.333,-0.0082317889896786,0.0
114.353,-0.007832888591489803,0.0
114.373,-0.007288941837084404,0.0
114.393,-0.007656897259846155,0.0
114.413,-0.008169206519925927,0.0
114.433,-0.007935558823875474,0.0
114.453,-0.007066808623023954,0.0
114.473,-0.0068213935240211635,0.0
114.493,-0.005877983203378948,0.0
114.513,-0.0053766369709646565,0.0
114.533,-0.005882583491748713,0.0
114.553,-0.006591700437288947,0.0
114.574,-0.006246975946677913,0.0
114.593,-0.006076781556724986,0.0
114.613,-0.005838019450568292,0.0
114.633,-0.0057541106348321805,0.0
114.653,-0.0048193019239755825,0.0
114.673,-0.00539452377360175,0.0
114.693,-0.004701760775707128,0.0
114.713,-0.004763391290499824,0.0
114.733,-0.0044659165826235895,0.0
114.753,-0.004186589097663311,0.0
114.773,-0.004219814235536184,0.0
114.793,-0.0036963859624230197,0.0
114.813,-0.003939014610335994,0.0
114.833,-0.004100715738543745,0.0
114.853,-0.005607492600604376,0.0
114.873,-0.0058506191370337815,0.0
114.893,-0.005991312223374748,0.0
114.913,-0.006427177490993095,0.0
114.933,-0.0053412902186081666,0.0
114.953,-0.004556828885191344,0.0
114.973,-0.004627603218422406,0.0
114.993,-0.0031782200415586487,0.0
